Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	TotalPeptides/Length	SpectralCount/Length	UniqueSpectralCount/Length	TotalSpectralCount/Length	C_01 Spectral Count	C_02 Spectral Count	C_03 Spectral Count	C_04 Spectral Count	C_05 Spectral Count	C_06 Spectral Count	C_07 Spectral Count	C_08 Spectral Count	T_01 Spectral Count	T_02 Spectral Count	T_03 Spectral Count	T_04 Spectral Count	T_05 Spectral Count	T_06 Spectral Count	T_07 Spectral Count	C_01 Unique Spectral Count	C_02 Unique Spectral Count	C_03 Unique Spectral Count	C_04 Unique Spectral Count	C_05 Unique Spectral Count	C_06 Unique Spectral Count	C_07 Unique Spectral Count	C_08 Unique Spectral Count	T_01 Unique Spectral Count	T_02 Unique Spectral Count	T_03 Unique Spectral Count	T_04 Unique Spectral Count	T_05 Unique Spectral Count	T_06 Unique Spectral Count	T_07 Unique Spectral Count	C_01 Total Spectral Count	C_02 Total Spectral Count	C_03 Total Spectral Count	C_04 Total Spectral Count	C_05 Total Spectral Count	C_06 Total Spectral Count	C_07 Total Spectral Count	C_08 Total Spectral Count	T_01 Total Spectral Count	T_02 Total Spectral Count	T_03 Total Spectral Count	T_04 Total Spectral Count	T_05 Total Spectral Count	T_06 Total Spectral Count	T_07 Total Spectral Count	C_01 Intensity	C_02 Intensity	C_03 Intensity	C_04 Intensity	C_05 Intensity	C_06 Intensity	C_07 Intensity	C_08 Intensity	T_01 Intensity	T_02 Intensity	T_03 Intensity	T_04 Intensity	T_05 Intensity	T_06 Intensity	T_07 Intensity	C_01 MaxLFQ Intensity	C_02 MaxLFQ Intensity	C_03 MaxLFQ Intensity	C_04 MaxLFQ Intensity	C_05 MaxLFQ Intensity	C_06 MaxLFQ Intensity	C_07 MaxLFQ Intensity	C_08 MaxLFQ Intensity	T_01 MaxLFQ Intensity	T_02 MaxLFQ Intensity	T_03 MaxLFQ Intensity	T_04 MaxLFQ Intensity	T_05 MaxLFQ Intensity	T_06 MaxLFQ Intensity	T_07 MaxLFQ Intensity	Indistinguishable Proteins
sp|P50225|ST1A1_HUMAN	P50225	ST1A1_HUMAN	SULT1A1	295	Homo sapiens	1:Experimental evidence at protein level	Sulfotransferase 1A1	1.0	0.999	6	41	1	41	0.020338983050847456	0.13898305084745763	0.003389830508474576	0.13898305084745763	2	2	6	6	3	9	7	0	0	2	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	6	6	3	9	7	0	0	2	0	4	0	0	0	54541612.0	5312952.5	46098376.0	125448752.0	66082680.0	125097816.0	114587936.0	0.0	0.0	46487536.0	0.0	49140856.0	0.0	0.0	0.0	41120388.0	13928793.0	28263060.0	34448060.0	16211881.0	39172968.0	35538012.0	0.0	0.0	19105936.0	0.0	13782184.0	0.0	0.0	0.0	
sp|P50238|CRIP1_HUMAN	P50238	CRIP1_HUMAN	CRIP1	77	Homo sapiens	1:Experimental evidence at protein level	Cysteine-rich protein 1	1.0	0.999	2	9	9	9	0.025974025974025976	0.11688311688311688	0.11688311688311688	0.11688311688311688	0	3	2	0	2	2	0	0	0	0	0	0	0	0	0	0	3	2	0	2	2	0	0	0	0	0	0	0	0	0	0	3	2	0	2	2	0	0	0	0	0	0	0	0	0	0.0	23696714.0	47407696.0	0.0	36372680.0	63358124.0	0.0	14577521.0	0.0	0.0	16217107.0	0.0	0.0	0.0	0.0	0.0	32479604.0	47407696.0	0.0	32744434.0	63358124.0	0.0	14577521.0	0.0	0.0	8811819.0	0.0	0.0	0.0	0.0	
sp|P50336|PPOX_HUMAN	P50336	PPOX_HUMAN	PPOX	477	Homo sapiens	1:Experimental evidence at protein level	Protoporphyrinogen oxidase	0.9238	0.999	1	1	1	1	0.0020964360587002098	0.0020964360587002098	0.0020964360587002098	0.0020964360587002098	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P50395|GDIB_HUMAN	P50395	GDIB_HUMAN	GDI2	445	Homo sapiens	1:Experimental evidence at protein level	Rab GDP dissociation inhibitor beta	1.0	0.999	35	1157	776	1187	0.07865168539325842	2.6	1.743820224719101	2.6674157303370785	59	50	68	62	63	76	58	50	118	64	97	95	129	109	59	38	33	43	37	44	47	38	30	81	43	76	59	88	75	44	60	52	70	63	65	78	60	50	123	66	100	97	131	112	60	832631620.0	550323200.0	1175301380.0	920614080.0	1245578110.0	1455188100.0	878800260.0	394977472.0	1588530560.0	924945540.0	1718298880.0	1336011520.0	2210768640.0	1442721020.0	421212576.0	103950880.0	70280048.0	107358096.0	89338448.0	106527224.0	113169904.0	86882408.0	50173324.0	129749024.0	110470152.0	143793600.0	109219000.0	171583504.0	122906640.0	45752748.0	
sp|P50402|EMD_HUMAN	P50402	EMD_HUMAN	EMD	254	Homo sapiens	1:Experimental evidence at protein level	Emerin	1.0	0.999	5	14	14	14	0.01968503937007874	0.05511811023622047	0.05511811023622047	0.05511811023622047	0	0	0	0	0	0	0	0	3	0	1	9	0	1	0	0	0	0	0	0	0	0	0	3	0	1	9	0	1	0	0	0	0	0	0	0	0	0	3	0	1	9	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18233396.0	0.0	6337668.5	78334136.0	17797508.0	8813557.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13170612.0	0.0	10186349.0	27673018.0	8825564.0	14165771.0	0.0	
sp|P50416|CPT1A_HUMAN	P50416	CPT1A_HUMAN	CPT1A	773	Homo sapiens	1:Experimental evidence at protein level	Carnitine O-palmitoyltransferase 1, liver isoform	1.0	0.999	3	7	7	7	0.0038809831824062097	0.009055627425614488	0.009055627425614488	0.009055627425614488	0	0	0	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	26382628.0	27491548.0	14221027.0	17083804.0	0.0	0.0	0.0	0.0	3800164.5	0.0	0.0	0.0	0.0	0.0	0.0	14903595.0	16401468.0	14221027.0	17083804.0	0.0	0.0	0.0	0.0	3800164.5	0.0	0.0	0.0	
sp|P50440|GATM_HUMAN	P50440	GATM_HUMAN	GATM	423	Homo sapiens	1:Experimental evidence at protein level	Glycine amidinotransferase, mitochondrial	1.0	0.999	6	12	12	12	0.014184397163120567	0.028368794326241134	0.028368794326241134	0.028368794326241134	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0.0	0.0	0.0	0.0	0.0	9017056.0	0.0	0.0	0.0	0.0	0.0	68331112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6642553.0	0.0	0.0	0.0	0.0	0.0	18138404.0	0.0	0.0	0.0	
sp|P50453|SPB9_HUMAN	P50453	SPB9_HUMAN	SERPINB9	376	Homo sapiens	1:Experimental evidence at protein level	Serpin B9	1.0	0.999	10	49	30	49	0.026595744680851064	0.13031914893617022	0.0797872340425532	0.13031914893617022	0	0	2	1	1	2	0	0	5	3	15	3	13	4	0	0	0	0	0	0	0	0	0	2	1	13	1	9	4	0	0	0	2	1	1	2	0	0	5	3	15	3	13	4	0	0.0	0.0	6546896.5	6238088.5	20179582.0	34415844.0	12316969.0	7707906.5	15805797.0	49925184.0	148575744.0	20845484.0	91563744.0	47048600.0	0.0	0.0	0.0	11873543.0	11313484.0	12210328.0	14709456.0	11256130.0	7044038.0	9904722.0	21783324.0	26995212.0	10390044.0	23689134.0	12533811.0	0.0	
sp|P50454|SERPH_HUMAN	P50454	SERPH_HUMAN	SERPINH1	418	Homo sapiens	1:Experimental evidence at protein level	Serpin H1	1.0	0.999	14	122	110	122	0.03349282296650718	0.291866028708134	0.2631578947368421	0.291866028708134	1	2	0	3	14	10	3	0	1	3	11	20	27	27	0	1	1	0	2	13	8	2	0	1	3	11	18	25	25	0	1	2	0	3	14	10	3	0	1	3	11	20	27	27	0	5860583.5	3266452.0	0.0	80002488.0	287578464.0	109711472.0	39081556.0	0.0	6131586.0	57800744.0	149663520.0	266623088.0	260516640.0	344397568.0	0.0	5467234.0	34578260.0	0.0	20310022.0	52101532.0	25402290.0	18439860.0	0.0	10086718.0	20191306.0	34084536.0	42873600.0	37111060.0	40502308.0	0.0	
sp|P50479|PDLI4_HUMAN	P50479	PDLI4_HUMAN	PDLIM4	330	Homo sapiens	1:Experimental evidence at protein level	PDZ and LIM domain protein 4	1.0	0.999	6	31	31	31	0.01818181818181818	0.09393939393939393	0.09393939393939393	0.09393939393939393	4	6	5	2	1	2	0	5	1	0	1	4	0	0	0	4	6	5	2	1	2	0	5	1	0	1	4	0	0	0	4	6	5	2	1	2	0	5	1	0	1	4	0	0	0	64424928.0	93016952.0	69024168.0	40814264.0	0.0	47529140.0	0.0	56053292.0	0.0	0.0	9335498.0	18314308.0	2994349.2	0.0	0.0	33890608.0	36183232.0	23841182.0	21240538.0	0.0	18384352.0	0.0	20821272.0	0.0	0.0	11354573.0	13787334.0	3641965.0	0.0	0.0	
sp|P50502|F10A1_HUMAN	P50502	F10A1_HUMAN	ST13	369	Homo sapiens	1:Experimental evidence at protein level	Hsc70-interacting protein	1.0	0.999	7	222	0	222	0.018970189701897018	0.6016260162601627	0.0	0.6016260162601627	12	14	15	14	15	15	11	14	22	9	22	20	21	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	14	15	14	15	15	11	14	22	9	22	20	21	17	1	471794336.0	127269488.0	384099200.0	318385632.0	668697090.0	470480352.0	339182720.0	134266240.0	450637600.0	262519376.0	551034880.0	458434272.0	479780736.0	490364384.0	10187065.0	127879160.0	70329864.0	115032288.0	96534944.0	145464816.0	132657168.0	104605080.0	55976656.0	132285216.0	84555152.0	166403424.0	153941424.0	123308648.0	142532928.0	71518272.0	
sp|P50552|VASP_HUMAN	P50552	VASP_HUMAN	VASP	380	Homo sapiens	1:Experimental evidence at protein level	Vasodilator-stimulated phosphoprotein	1.0	0.999	14	161	161	161	0.03684210526315789	0.4236842105263158	0.4236842105263158	0.4236842105263158	3	6	13	13	4	16	5	4	15	1	22	19	17	18	5	3	6	13	13	4	16	5	4	15	1	22	19	17	18	5	3	6	13	13	4	16	5	4	15	1	22	19	17	18	5	104065992.0	106617200.0	183126176.0	231182848.0	156878464.0	275845760.0	167510816.0	30778568.0	161760592.0	125488056.0	373948992.0	276815328.0	188290384.0	176596944.0	53947680.0	41928272.0	45180324.0	39223548.0	39776252.0	34151128.0	43827884.0	31632800.0	21907890.0	32317850.0	28924714.0	45705280.0	39120136.0	24924114.0	33529690.0	41470684.0	
sp|P50570|DYN2_HUMAN	P50570	DYN2_HUMAN	DNM2	870	Homo sapiens	1:Experimental evidence at protein level	Dynamin-2	1.0	0.999	17	78	54	78	0.01954022988505747	0.0896551724137931	0.06206896551724138	0.0896551724137931	0	0	0	4	5	11	2	0	10	0	7	13	16	8	2	0	0	0	3	2	7	2	0	10	0	3	9	9	7	2	0	0	0	4	5	11	2	0	10	0	7	13	16	8	2	0.0	0.0	18496654.0	47978776.0	35967492.0	130086008.0	15303941.0	0.0	94820128.0	0.0	89233472.0	125225552.0	86513840.0	65454892.0	11148989.0	0.0	0.0	27490428.0	14100926.0	16234646.0	21217250.0	16056983.0	0.0	37386784.0	0.0	16100167.0	18681826.0	11787626.0	15900743.0	15138774.0	
sp|P50579|MAP2_HUMAN	P50579	MAP2_HUMAN	METAP2	478	Homo sapiens	1:Experimental evidence at protein level	Methionine aminopeptidase 2	1.0	0.999	6	24	24	24	0.012552301255230125	0.0502092050209205	0.0502092050209205	0.0502092050209205	0	0	1	0	2	0	0	0	0	0	3	5	9	4	0	0	0	1	0	2	0	0	0	0	0	3	5	9	4	0	0	0	1	0	2	0	0	0	0	0	3	5	9	4	0	0.0	0.0	18697768.0	12560954.0	49151072.0	7033815.0	0.0	0.0	0.0	0.0	60692752.0	38413088.0	49797392.0	30326014.0	0.0	0.0	0.0	17916618.0	12036187.0	24449672.0	13707130.0	0.0	0.0	0.0	0.0	30330464.0	14416725.0	16280897.0	16731565.0	0.0	
sp|P50583|AP4A_HUMAN	P50583	AP4A_HUMAN	NUDT2	147	Homo sapiens	1:Experimental evidence at protein level	Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical]	1.0	0.999	3	12	12	12	0.02040816326530612	0.08163265306122448	0.08163265306122448	0.08163265306122448	0	0	0	0	0	0	0	0	0	1	0	3	6	2	0	0	0	0	0	0	0	0	0	0	1	0	3	6	2	0	0	0	0	0	0	0	0	0	0	1	0	3	6	2	0	0.0	0.0	0.0	0.0	0.0	3873665.2	0.0	0.0	0.0	8100809.0	0.0	5660035.0	16480904.0	5737139.0	0.0	0.0	0.0	0.0	0.0	0.0	3873665.2	0.0	0.0	0.0	0.0	0.0	5660035.0	8611329.0	4350243.5	0.0	
sp|P50750|CDK9_HUMAN	P50750	CDK9_HUMAN	CDK9	372	Homo sapiens	1:Experimental evidence at protein level	Cyclin-dependent kinase 9	0.9868	0.999	2	1	1	18	0.005376344086021506	0.002688172043010753	0.002688172043010753	0.04838709677419355	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	3	1	0	0	0	0	3	1	6	2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3076120.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P50851|LRBA_HUMAN	P50851	LRBA_HUMAN	LRBA	2863	Homo sapiens	1:Experimental evidence at protein level	Lipopolysaccharide-responsive and beige-like anchor protein	1.0	0.999	7	14	10	14	0.0024449877750611247	0.004889975550122249	0.0034928396786587496	0.004889975550122249	0	0	0	0	2	1	0	0	0	0	1	4	1	5	0	0	0	0	0	1	0	0	0	0	0	1	3	1	4	0	0	0	0	0	2	1	0	0	0	0	1	4	1	5	0	0.0	0.0	0.0	25280764.0	31031512.0	44642780.0	0.0	0.0	0.0	0.0	25857416.0	44364544.0	15322518.0	56938496.0	0.0	0.0	0.0	0.0	14797118.0	31602554.0	17705464.0	0.0	0.0	0.0	0.0	12311841.0	16729995.0	7663448.5	18140966.0	0.0	
sp|P50897|PPT1_HUMAN	P50897	PPT1_HUMAN	PPT1	306	Homo sapiens	1:Experimental evidence at protein level	Palmitoyl-protein thioesterase 1	1.0	0.999	4	17	17	17	0.013071895424836602	0.05555555555555555	0.05555555555555555	0.05555555555555555	0	0	0	1	2	1	3	0	6	0	0	1	3	0	0	0	0	0	1	2	1	3	0	6	0	0	1	3	0	0	0	0	0	1	2	1	3	0	6	0	0	1	3	0	0	0.0	0.0	0.0	0.0	46649616.0	0.0	21937092.0	0.0	32620382.0	0.0	0.0	6031456.0	26479372.0	0.0	0.0	0.0	0.0	0.0	0.0	19998308.0	0.0	18510438.0	0.0	9875470.0	0.0	0.0	12877466.0	12941108.0	0.0	0.0	
sp|P50914|RL14_HUMAN	P50914	RL14_HUMAN	RPL14	215	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL14	1.0	0.999	5	77	64	77	0.023255813953488372	0.3581395348837209	0.29767441860465116	0.3581395348837209	4	1	2	4	7	9	5	0	6	2	10	8	8	11	0	4	1	2	4	7	7	5	0	4	2	8	7	6	7	0	4	1	2	4	7	9	5	0	6	2	10	8	8	11	0	49153588.0	15030879.0	28185096.0	58006424.0	176848672.0	126507944.0	34657672.0	0.0	64217784.0	14647316.0	249315360.0	213631728.0	240363184.0	195579504.0	0.0	30209576.0	22433872.0	26479170.0	24790878.0	75967824.0	60110288.0	51727232.0	0.0	32299006.0	21861396.0	72866944.0	80158896.0	98093808.0	81826816.0	0.0	
sp|P50990|TCPQ_HUMAN	P50990	TCPQ_HUMAN	CCT8	548	Homo sapiens	1:Experimental evidence at protein level	T-complex protein 1 subunit theta	1.0	0.999	32	344	344	344	0.058394160583941604	0.6277372262773723	0.6277372262773723	0.6277372262773723	10	3	12	11	23	29	18	5	46	7	40	38	51	51	0	10	3	12	11	23	29	18	5	46	7	40	38	51	51	0	10	3	12	11	23	29	18	5	46	7	40	38	51	51	0	112809024.0	38290500.0	191989888.0	158719824.0	544389060.0	558186690.0	288137792.0	69650432.0	596721020.0	74368944.0	762366270.0	623800700.0	824871170.0	862803330.0	0.0	41413204.0	23037190.0	38712940.0	38550472.0	69237504.0	58771048.0	46920384.0	20556322.0	68908872.0	25859730.0	68106944.0	60317152.0	76090136.0	80377744.0	0.0	
sp|P50991|TCPD_HUMAN	P50991	TCPD_HUMAN	CCT4	539	Homo sapiens	1:Experimental evidence at protein level	T-complex protein 1 subunit delta	1.0	0.999	21	227	221	227	0.03896103896103896	0.42115027829313545	0.4100185528756957	0.42115027829313545	3	1	7	12	22	23	7	4	2	0	28	36	49	33	0	3	1	7	12	22	23	7	4	1	0	26	34	49	32	0	3	1	7	12	22	23	7	4	2	0	28	36	49	33	0	75803904.0	0.0	186845344.0	146271696.0	376550784.0	398676320.0	164115968.0	61244276.0	34667096.0	18570760.0	392528224.0	396699936.0	501601696.0	418149632.0	0.0	42188988.0	0.0	38923416.0	38098648.0	58102148.0	53517172.0	43209600.0	24044552.0	59061856.0	20801436.0	50586660.0	55903940.0	66302352.0	69201384.0	0.0	
sp|P50995|ANX11_HUMAN	P50995	ANX11_HUMAN	ANXA11	505	Homo sapiens	1:Experimental evidence at protein level	Annexin A11	1.0	0.999	16	180	180	180	0.031683168316831684	0.3564356435643564	0.3564356435643564	0.3564356435643564	6	0	13	10	8	9	14	6	38	0	18	19	6	17	16	6	0	13	10	8	9	14	6	38	0	18	19	6	17	16	6	0	13	10	8	9	14	6	38	0	18	19	6	17	16	116626392.0	0.0	238239328.0	220519056.0	210432640.0	239523936.0	273834080.0	62043664.0	454382368.0	12988801.0	261467824.0	288036672.0	84142560.0	255319792.0	108760544.0	40726496.0	0.0	53806112.0	47904452.0	42702204.0	41246044.0	51000352.0	23022874.0	67389384.0	20435338.0	49095436.0	53085816.0	18382550.0	42246404.0	30808864.0	
sp|P51003|PAPOA_HUMAN	P51003	PAPOA_HUMAN	PAPOLA	745	Homo sapiens	1:Experimental evidence at protein level	Poly(A) polymerase alpha	1.0	0.999	3	6	0	6	0.004026845637583893	0.008053691275167786	0.0	0.008053691275167786	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5449100.5	5860149.0	19216968.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5449100.5	5860149.0	11203514.0	0.0	
sp|P51114|FXR1_HUMAN	P51114	FXR1_HUMAN	FXR1	621	Homo sapiens	1:Experimental evidence at protein level	RNA-binding protein FXR1	0.9238	0.999	1	1	1	1	0.001610305958132045	0.001610305958132045	0.001610305958132045	0.001610305958132045	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3369870.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P51148|RAB5C_HUMAN	P51148	RAB5C_HUMAN	RAB5C	216	Homo sapiens	1:Experimental evidence at protein level	Ras-related protein Rab-5C	1.0	0.999	6	78	30	78	0.027777777777777776	0.3611111111111111	0.1388888888888889	0.3611111111111111	2	3	5	5	8	6	7	2	4	5	5	10	5	11	0	0	1	1	2	3	3	3	0	2	2	3	5	0	5	0	2	3	5	5	8	6	7	2	4	5	5	10	5	11	0	47306712.0	39768740.0	102247152.0	114162688.0	138122624.0	143310688.0	105827368.0	26809656.0	25762164.0	82543312.0	66074936.0	146524960.0	68526248.0	135304480.0	0.0	29371834.0	29190114.0	38174032.0	34899044.0	41130220.0	48072064.0	42004136.0	17258378.0	15521386.0	30863498.0	24622598.0	40471840.0	35084240.0	39156384.0	0.0	
sp|P51149|RAB7A_HUMAN	P51149	RAB7A_HUMAN	RAB7A	207	Homo sapiens	1:Experimental evidence at protein level	Ras-related protein Rab-7a	1.0	0.999	14	267	267	267	0.06763285024154589	1.289855072463768	1.289855072463768	1.289855072463768	4	3	11	23	22	24	16	0	31	8	28	27	31	31	8	4	3	11	23	22	24	16	0	31	8	28	27	31	31	8	4	3	11	23	22	24	16	0	31	8	28	27	31	31	8	83086224.0	13086135.0	141597792.0	315242336.0	440555680.0	349936544.0	273460064.0	0.0	239708416.0	153440768.0	382285696.0	323659616.0	432263104.0	454429984.0	33312890.0	38263232.0	25674520.0	36781360.0	48010172.0	57570444.0	49015768.0	46100196.0	0.0	46133832.0	36602568.0	49443852.0	45426868.0	54992684.0	59956868.0	13998623.0	
sp|P51153|RAB13_HUMAN	P51153	RAB13_HUMAN	RAB13	203	Homo sapiens	1:Experimental evidence at protein level	Ras-related protein Rab-13	0.9818	0.999	4	2	0	64	0.019704433497536946	0.009852216748768473	0.0	0.31527093596059114	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	4	5	4	5	2	4	3	7	5	6	8	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8487856.0	7416195.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8487856.0	7416195.5	0.0	
sp|P51159|RB27A_HUMAN	P51159	RB27A_HUMAN	RAB27A	221	Homo sapiens	1:Experimental evidence at protein level	Ras-related protein Rab-27A	0.921	0.999	1	4	4	4	0.004524886877828055	0.01809954751131222	0.01809954751131222	0.01809954751131222	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0.0	0.0	14627848.0	13747172.0	10548903.0	13965274.0	0.0	0.0	0.0	0.0	8505015.0	0.0	2581373.5	0.0	0.0	0.0	0.0	14627848.0	13747172.0	10548903.0	13965274.0	0.0	0.0	0.0	0.0	8505015.0	0.0	2581373.5	0.0	0.0	
sp|P51161|FABP6_HUMAN	P51161	FABP6_HUMAN	FABP6	128	Homo sapiens	1:Experimental evidence at protein level	Gastrotropin	1.0	0.999	6	20	20	20	0.046875	0.15625	0.15625	0.15625	0	0	0	0	0	7	0	0	4	0	0	9	0	0	0	0	0	0	0	0	7	0	0	4	0	0	9	0	0	0	0	0	0	0	0	7	0	0	4	0	0	9	0	0	0	0.0	0.0	0.0	13289321.0	0.0	93669328.0	0.0	0.0	56435684.0	0.0	6144268.5	142668944.0	4094171.0	12424802.0	0.0	0.0	0.0	0.0	9405609.0	0.0	22347200.0	0.0	0.0	28607898.0	0.0	17955504.0	30838696.0	11964468.0	20815800.0	0.0	
sp|P51178|PLCD1_HUMAN	P51178	PLCD1_HUMAN	PLCD1	756	Homo sapiens	1:Experimental evidence at protein level	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1	1.0	0.999	5	14	14	14	0.006613756613756613	0.018518518518518517	0.018518518518518517	0.018518518518518517	0	1	2	4	0	2	4	0	0	0	0	1	0	0	0	0	1	2	4	0	2	4	0	0	0	0	1	0	0	0	0	1	2	4	0	2	4	0	0	0	0	1	0	0	0	0.0	0.0	11398860.0	37752340.0	0.0	19429996.0	34270676.0	0.0	0.0	0.0	0.0	1114927.8	0.0	0.0	0.0	0.0	0.0	9842998.0	15668771.0	0.0	10677834.0	11521440.0	0.0	0.0	0.0	0.0	1627671.8	0.0	0.0	0.0	
sp|P51452|DUS3_HUMAN	P51452	DUS3_HUMAN	DUSP3	185	Homo sapiens	1:Experimental evidence at protein level	Dual specificity protein phosphatase 3	1.0	0.999	6	119	88	119	0.032432432432432434	0.6432432432432432	0.4756756756756757	0.6432432432432432	9	16	15	12	10	10	1	13	3	10	6	10	1	3	0	7	13	12	9	7	7	1	10	2	8	3	7	1	1	0	9	16	15	12	10	10	1	13	3	10	6	10	1	3	0	154317200.0	203918608.0	223978816.0	141115696.0	135368736.0	77307168.0	29161364.0	115865760.0	19833480.0	132253368.0	54107760.0	99771576.0	18193112.0	9511371.0	0.0	49868372.0	49451416.0	53055060.0	38580712.0	37051520.0	30941148.0	23270100.0	31569848.0	12557170.0	34318216.0	24033412.0	27504852.0	6159700.5	18818224.0	0.0	
sp|P51531|SMCA2_HUMAN	P51531	SMCA2_HUMAN	SMARCA2	1590	Homo sapiens	1:Experimental evidence at protein level	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2	0.9868	0.999	3	1	1	4	0.0018867924528301887	0.0006289308176100629	0.0006289308176100629	0.0025157232704402514	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3469145.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P51532|SMCA4_HUMAN	P51532	SMCA4_HUMAN	SMARCA4	1647	Homo sapiens	1:Experimental evidence at protein level	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4	1.0	0.999	6	7	4	7	0.0036429872495446266	0.004250151791135397	0.0024286581663630845	0.004250151791135397	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7313339.0	21285402.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7313339.0	16059618.0	0.0	0.0	
sp|P51553|IDH3G_HUMAN	P51553	IDH3G_HUMAN	IDH3G	393	Homo sapiens	1:Experimental evidence at protein level	Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial	1.0	0.999	7	21	21	21	0.017811704834605598	0.05343511450381679	0.05343511450381679	0.05343511450381679	0	0	0	2	2	3	2	0	0	0	0	9	2	1	0	0	0	0	2	2	3	2	0	0	0	0	9	2	1	0	0	0	0	2	2	3	2	0	0	0	0	9	2	1	0	0.0	0.0	0.0	17557262.0	16295241.0	19393146.0	0.0	0.0	0.0	0.0	0.0	83715408.0	20566606.0	12486444.0	0.0	0.0	0.0	0.0	16742582.0	27482694.0	18493278.0	0.0	0.0	0.0	0.0	0.0	25031616.0	12548236.0	11907057.0	0.0	
