U965_HCC1806	U965_MCF10A	U965_MCF7	U965_MDA231	U965_T47D	con_HCC1806	con_MCF10A	con_MCF7	con_MDA231	con_T47D	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Normal_vs_Basal_logFC	Normal_vs_Basal_AveExpr	Normal_vs_Basal_t	Normal_vs_Basal_P.Value	Normal_vs_Basal_adj.P.Val	Normal_vs_Basal_B	Normal_vs_Basal_-log(P.Value)	Normal_vs_Basal_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Normal_vs_Basal_Valid	Normal_vs_Basal_Significant
24.515453338623047	23.059654235839844	24.35169792175293	24.32221031188965	22.773574829101562	23.289308547973633	24.02280616760254	24.00963592529297	23.914989471435547	22.887407302856445	Homo sapiens	1:Experimental evidence at protein level	463	0	0.511121406817185	23.7122493785932	0.827147789578821	0.424361352244509	0.645808597648699	-5.82537654192125	0.372264175362662	0.189896177518714	sp|P61978|HNRPK_HUMAN	P61978	HNRPK_HUMAN	HNRNPK	Heterogeneous nuclear ribonucleoprotein K		+	
19.250961303710938	21.42092514038086	17.64875030517578	17.908100128173828	19.959341049194336	18.25809669494629	22.070411682128906	18.307260513305664	18.54713249206543	18.431503295898438	Homo sapiens	1:Experimental evidence at protein level	247	7	-3.20533733325636	19.1778206391548	-4.62107524024848	0.000595384923149238	0.0141927648617606	-0.0111045920569062	3.22520216712966	1.84793299233399	sp|P61981|1433G_HUMAN	P61981	1433G_HUMAN	YWHAG	14-3-3 protein gamma		+	+
23.431079864501953	20.2701416015625	20.001243591308594	21.663490295410156	18.30604362487793	23.93189811706543	20.996257781982422	20.84113121032715	23.045494079589844	21.05721664428711	Homo sapiens	1:Experimental evidence at protein level	204	1	2.40843961942718	21.3466249849253	2.93912411974627	0.0124398626587159	0.0695989344114791	-2.84513483187183	1.90518441441137	1.15739740956698	sp|P62070|RRAS2_HUMAN	P62070	RRAS2_HUMAN	RRAS2	Ras-related protein R-Ras2		+	
24.884666442871094	24.973140716552734	25.222585678100586	26.012495040893555	25.53112030029297	23.179983139038086	24.026243209838867	23.268932342529297	24.1661376953125	23.657955169677734	Homo sapiens	1:Experimental evidence at protein level	194	0	0.102171898324666	24.4961436705711	0.106732589581974	0.916771862366086	0.957785205191636	-6.16408912091293	0.0377387245724416	0.018731875743253	sp|P62081|RS7_HUMAN	P62081	RS7_HUMAN	RPS7	Small ribosomal subunit protein eS7		+	
20.2460880279541	20.578826904296875	20.584815979003906	20.115880966186523	20.343257904052734	20.56108283996582	21.097929000854492	20.609750747680664	20.95615577697754	19.687326431274414	Homo sapiens	1:Experimental evidence at protein level	330	1	-0.331847408904995	20.4761492576717	-0.580504592889282	0.572358065680054	0.756115330164181	-5.99775131995133	0.242332192716056	0.121411956570479	sp|P62136|PP1A_HUMAN	P62136	PP1A_HUMAN	PPP1CA	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit		+	
20.534311294555664	20.72911262512207	19.65264129638672	20.553743362426758	20.084075927734375	21.02454948425293	20.933380126953125	21.405498504638672	21.5544376373291	21.171558380126953	Homo sapiens	1:Experimental evidence at protein level	440	0	0.119013966803575	20.7636846002979	0.176433433367458	0.86290795307076	0.935907348941072	-6.15387226259287	0.064035528277228	0.0287671425388837	sp|P62191|PRS4_HUMAN	P62191	PRS4_HUMAN	PSMC1	26S proteasome regulatory subunit 4		+	
20.676494598388672	20.460161209106445	19.64486312866211	19.184322357177734	19.172000885009766	20.43670654296875	21.012187957763672	21.048023223876953	20.81658935546875	20.921998977661133	Homo sapiens	1:Experimental evidence at protein level	406	0	-0.42340599887255	20.334850802026	-0.583703779381328	0.570272237423551	0.756115330164181	-5.99587527305901	0.243917770668514	0.121411956570479	sp|P62195|PRS8_HUMAN	P62195	PRS8_HUMAN	PSMC5	26S proteasome regulatory subunit 8		+	
25.66684913635254	26.20162582397461	26.257957458496094	26.342981338500977	26.310800552368164	23.700523376464844	24.407621383666992	23.930471420288086	23.9582576751709	23.908288955688477	Homo sapiens	1:Experimental evidence at protein level	208	0	-0.346398745721423	25.0731161895517	-0.316902435889614	0.75678508395408	0.879034982131278	-6.11813828758653	0.121027436358211	0.0559938413718786	sp|P62241|RS8_HUMAN	P62241	RS8_HUMAN	RPS8	Small ribosomal subunit protein eS8		+	
23.523866653442383	24.283472061157227	24.529170989990234	24.2740421295166	25.76811981201172	23.799697875976562	24.85211753845215	24.228984832763672	24.32806968688965	24.54311180114746	Homo sapiens	1:Experimental evidence at protein level	130	0	-0.540076951703448	24.4165362145527	-0.816757599866706	0.430047765067435	0.650818388337021	-5.83374044751796	0.366483304994468	0.186540184929278	sp|P62244|RS15A_HUMAN	P62244	RS15A_HUMAN	RPS15A	Small ribosomal subunit protein uS8		+	
24.30720329284668	25.394763946533203	25.390336990356445	25.370342254638672	25.528284072875977	23.987285614013672	24.861120223999023	24.662519454956055	24.621967315673828	25.227550506591797	Homo sapiens	1:Experimental evidence at protein level	146	0	-0.511980356914208	24.9392862116262	-0.743700598967295	0.471426597609504	0.684475156144569	-5.88986952185303	0.326585918482935	0.164642310488546	sp|P62249|RS16_HUMAN	P62249	RS16_HUMAN	RPS16	Small ribosomal subunit protein uS9		+	
19.640308380126953	21.79375648498535	19.24439239501953	18.039417266845703	20.193035125732422	18.175230026245117	22.621992111206055	18.0096435546875	20.092472076416016	18.526670455932617	Homo sapiens	1:Experimental evidence at protein level	255	4	-3.17304065309068	19.629228680729	-3.98767373005444	0.00181537165379244	0.0233967403208526	-1.05017114295238	2.74103445014964	1.63084464512311	sp|P62258|1433E_HUMAN	P62258	1433E_HUMAN	YWHAE	14-3-3 protein epsilon		+	+
25.022239685058594	26.1842041015625	25.6962890625	25.862905502319336	26.177167892456055	23.94827651977539	23.515254974365234	24.320987701416016	24.606050491333008	24.088512420654297	Homo sapiens	1:Experimental evidence at protein level	151	0	0.0434856737591218	24.9474361708907	0.0442706946065066	0.965419733302792	0.982775593676775	-6.16897780249938	0.0152838283918606	0.00754563735996025	sp|P62263|RS14_HUMAN	P62263	RS14_HUMAN	RPS14	Small ribosomal subunit protein uS11		+	
25.210466384887695	25.573381423950195	25.50018882751465	25.591341018676758	26.100587844848633	23.574663162231445	23.95170021057129	23.61713981628418	24.104143142700195	23.610445022583008	Homo sapiens	1:Experimental evidence at protein level	143	0	-0.104327348739897	24.6874885746085	-0.107050535186401	0.916524956660047	0.957785205191636	-6.16405390519503	0.0378557048510511	0.018731875743253	sp|P62266|RS23_HUMAN	P62266	RS23_HUMAN	RPS23	Small ribosomal subunit protein uS12		+	
25.474119186401367	26.338336944580078	25.99756622314453	26.013195037841797	26.32381248474121	24.814769744873047	25.440731048583984	25.437267303466797	25.61193084716797	25.367372512817383	Homo sapiens	1:Experimental evidence at protein level	152	0	-0.368731553998487	25.6848129382999	-0.507938279596316	0.620740817919666	0.791663268742116	-6.03767622134248	0.20708969586734	0.101459504804734	sp|P62269|RS18_HUMAN	P62269	RS18_HUMAN	RPS18	Small ribosomal subunit protein uS13		+	
24.529876708984375	24.211139678955078	24.062597274780273	24.499746322631836	24.253704071044922	18.84659767150879	19.1057186126709	22.863311767578125	18.71388816833496	23.15488624572754	Homo sapiens	1:Experimental evidence at protein level	56	3	0.0140030452923803	22.4389874957678	0.00757240898111482	0.994083085833473	0.998741602064803	-6.1699644037358	0.00257731559160595	0.000546859434897635	sp|P62273|RS29_HUMAN	P62273	RS29_HUMAN	RPS29	Small ribosomal subunit protein uS14		+	
25.470182418823242	25.52442741394043	25.655752182006836	25.87037467956543	25.710533142089844	25.38356590270996	25.15125274658203	25.62737464904785	26.260406494140625	24.679718017578125	Homo sapiens	1:Experimental evidence at protein level	151	0	0.447095078342354	25.5335138472829	0.690386183148674	0.503139179092736	0.710775617865934	-5.92781372140111	0.298311863152724	0.148267478458042	sp|P62277|RS13_HUMAN	P62277	RS13_HUMAN	RPS13	Small ribosomal subunit protein uS15		+	
24.693937301635742	26.14378547668457	25.255353927612305	25.034679412841797	26.117877960205078	24.986106872558594	24.8100643157959	25.17696189880371	25.56084442138672	24.7952823638916	Homo sapiens	1:Experimental evidence at protein level	158	0	-0.370065858480071	25.2600312257122	-0.518569938443661	0.613527267194112	0.789400240828906	-6.03214365664318	0.212166131015564	0.102702745446649	sp|P62280|RS11_HUMAN	P62280	RS11_HUMAN	RPS11	Small ribosomal subunit protein uS17		+	
20.93917465209961	20.716983795166016	21.2705078125	19.76942253112793	19.83954620361328	20.759071350097656	20.097869873046875	19.973432540893555	20.404550552368164	18.780372619628906	Homo sapiens	1:Experimental evidence at protein level	92	1	0.0894518841007326	20.2522607985198	0.124876854644003	0.902696981022752	0.950244149659117	-6.16191227500226	0.0444580099910737	0.0221647955249997	sp|P62304|RUXE_HUMAN	P62304	RUXE_HUMAN	SNRPE	Small nuclear ribonucleoprotein E		+	
21.52025032043457	20.487489700317383	21.560949325561523	20.561946868896484	20.30596923828125	22.40045738220215	22.221952438354492	22.59311294555664	22.511035919189453	20.650033950805664	Homo sapiens	1:Experimental evidence at protein level	86	0	0.430515266691682	21.4757645072045	0.577465321490108	0.574343416939107	0.756443309962171	-5.99952458566645	0.240828352403551	0.12122361369914	sp|P62306|RUXF_HUMAN	P62306	RUXF_HUMAN	SNRPF	Small nuclear ribonucleoprotein F		+	
21.0234432220459	20.66090202331543	22.078697204589844	22.520069122314453	22.096878051757812	22.798704147338867	20.366275787353516	22.781906127929688	21.34882354736328	21.96188735961914	Homo sapiens	1:Experimental evidence at protein level	119	0	1.44008253048395	21.7681490714672	2.15197857836595	0.0525476032064125	0.170434827583567	-4.15591514274486	1.27944708816034	0.768441654394144	sp|P62314|SMD1_HUMAN	P62314	SMD1_HUMAN	SNRPD1	Small nuclear ribonucleoprotein Sm D1		+	
23.55763816833496	21.320510864257812	23.31114959716797	23.029468536376953	22.880054473876953	22.53447723388672	22.708829879760742	22.595312118530273	23.47746467590332	21.0084228515625	Homo sapiens	1:Experimental evidence at protein level	118	0	1.17172056291559	22.6394034583909	1.75908862302407	0.104113481839606	0.267163137591103	-4.75043625427847	0.982493029284491	0.573223464778718	sp|P62316|SMD2_HUMAN	P62316	SMD2_HUMAN	SNRPD2	Small nuclear ribonucleoprotein Sm D2		+	
22.470470428466797	20.933185577392578	22.98507308959961	22.385234832763672	22.265979766845703	22.987712860107422	23.308082580566406	23.007835388183594	23.57301902770996	22.44225311279297	Homo sapiens	1:Experimental evidence at protein level	126	0	0.775133747059133	22.6334280435303	1.23686613163499	0.239891050033152	0.470404016026349	-5.42542530823095	0.61998595459041	0.32752897917121	sp|P62318|SMD3_HUMAN	P62318	SMD3_HUMAN	SNRPD3	Small nuclear ribonucleoprotein Sm D3		+	
19.31622314453125	20.860063552856445	17.783111572265625	19.574851989746094	19.895492553710938	18.723236083984375	21.14053726196289	20.34566307067871	21.05229949951172	21.422039031982422	Homo sapiens	1:Experimental evidence at protein level	389	3	-1.29444572805943	20.0125065838802	-1.31405510004023	0.213491488816095	0.436259531263611	-5.33607380107932	0.670619434146612	0.360255071597295	sp|P62333|PRS10_HUMAN	P62333	PRS10_HUMAN	PSMC6	26S proteasome regulatory subunit 10B		+	
24.792648315429688	26.26954460144043	25.17116928100586	25.206119537353516	25.83487319946289	23.174692153930664	24.998592376708984	23.485477447509766	24.250356674194336	24.295913696289062	Homo sapiens	1:Experimental evidence at protein level	266	0	-1.23352320739955	24.751514312358	-1.38945160707883	0.190038693865133	0.403535289004244	-5.2449866661561	0.72115796314609	0.394118480397482	sp|P62424|RL7A_HUMAN	P62424	RL7A_HUMAN	RPL7A	Large ribosomal subunit protein eL8		+	
21.250385284423828	20.967815399169922	22.49472427368164	21.611722946166992	21.4903621673584	21.062347412109375	18.39829444885254	22.038509368896484	21.296693801879883	21.453235626220703	Homo sapiens	1:Experimental evidence at protein level	216	1	1.63886390971636	21.2120339253813	2.18623791822442	0.0494276893481305	0.165053860815933	-4.10152829183649	1.30602969151802	0.782374312524552	sp|P62491|RB11A_HUMAN	P62491	RB11A_HUMAN	RAB11A	Ras-related protein Rab-11A	sp|Q15907|RB11B_HUMAN	+	
18.072994232177734	20.548439025878906	18.218393325805664	17.494049072265625	17.968448638916016	18.526697158813477	19.88567352294922	19.095195770263672	19.28150749206543	20.05727767944336	Homo sapiens	1:Experimental evidence at protein level	437	8	-1.83860417743154	18.9146195526444	-2.67849224116686	0.0201540869743416	0.0961031726250185	-3.28973859614954	1.69563687158619	1.0172622748622	sp|P62495|ERF1_HUMAN	P62495	ERF1_HUMAN	ETF1	Eukaryotic peptide chain release factor subunit 1		+	
20.071474075317383	22.345888137817383	20.745790481567383	20.781827926635742	20.066356658935547	20.41111183166504	23.32028579711914	21.36980438232422	20.911685943603516	20.494800567626953	Homo sapiens	1:Experimental evidence at protein level	177	0	-2.23741009392521	21.0487922576883	-3.81771021019688	0.00246714570882463	0.0264004017188399	-1.33697614414218	2.6078052004617	1.57838946468517	sp|P62633|CNBP_HUMAN	P62633	CNBP_HUMAN	CNBP	CCHC-type zinc finger nucleic acid binding protein		+	+
25.308351516723633	25.30359649658203	26.099821090698242	26.326650619506836	26.718868255615234	24.538467407226562	24.46625328063965	24.940364837646484	25.124370574951172	24.361026763916016	Homo sapiens	1:Experimental evidence at protein level	263	0	0.478932444204997	25.3228404410351	0.554741078047271	0.589303355899944	0.764912378861532	-6.01250421370452	0.229661085725354	0.116388310671702	sp|P62701|RS4X_HUMAN	P62701	RS4X_HUMAN	RPS4X	Small ribosomal subunit protein eS4, X isoform		+	
17.78939437866211	20.59001922607422	19.15911293029785	19.641407012939453	18.025938034057617	23.789087295532227	20.319374084472656	23.128246307373047	19.86368179321289	23.978899002075195	Homo sapiens	1:Experimental evidence at protein level	377	1	-0.148723920790236	20.6321511237543	-0.0838278898033922	0.934581073095589	0.970965439063006	-6.16635090773465	0.0293830184469266	0.0127962282705246	sp|P62736|ACTA_HUMAN	P62736	ACTA_HUMAN	ACTA2	Actin, aortic smooth muscle	sp|P63267|ACTH_HUMAN, sp|P68032|ACTC_HUMAN, sp|P68133|ACTS_HUMAN	+	
25.87084197998047	26.038644790649414	25.9923095703125	26.341306686401367	26.30637550354004	23.27581787109375	24.590051651000977	23.716123580932617	24.318004608154297	24.105714797973633	Homo sapiens	1:Experimental evidence at protein level	156	0	-0.321244863670479	25.0597436770333	-0.294641259468514	0.773323336228831	0.889878419928011	-6.1251412872118	0.111638884115897	0.0506693249969174	sp|P62750|RL23A_HUMAN	P62750	RL23A_HUMAN	RPL23A	Large ribosomal subunit protein uL23		+	
25.91410255432129	26.277610778808594	26.452367782592773	26.57866668701172	26.44103240966797	24.2900333404541	24.62271499633789	24.383201599121094	24.990360260009766	23.863704681396484	Homo sapiens	1:Experimental evidence at protein level	249	0	0.0321394153010601	25.384348867295	0.0314422353148938	0.975435859071464	0.99005880100543	-6.16948145592727	0.0108012828734209	0.00433901126726245	sp|P62753|RS6_HUMAN	P62753	RS6_HUMAN	RPS6	Small ribosomal subunit protein eS6		+	
26.3818302154541	25.34150505065918	27.771595001220703	26.56720542907715	26.534513473510742	25.845136642456055	26.149982452392578	25.890417098999023	26.79861831665039	25.76369285583496	Homo sapiens	1:Experimental evidence at protein level	103	0	0.695924444243477	26.3048653084197	0.90334284674918	0.384190816052335	0.616428948069803	-5.7612054534397	0.415453021008591	0.210116974606803	sp|P62805|H4_HUMAN	P62805	H4_HUMAN	H4C1	Histone H4		+	
22.566326141357422	20.620746612548828	22.594444274902344	21.62703514099121	21.446208953857422	23.470815658569336	18.531963348388672	23.479270935058594	22.94049835205078	23.1456241607666	Homo sapiens	1:Experimental evidence at protein level	205	1	3.08330001785973	22.0461371902148	3.90875517919545	0.00209254072581972	0.0238971667763781	-1.1829933894387	2.67932608084884	1.62165358550888	sp|P62820|RAB1A_HUMAN	P62820	RAB1A_HUMAN	RAB1A	Ras-related protein Rab-1A		+	+
23.642864227294922	23.369165420532227	24.12729835510254	23.246366500854492	23.9988956451416	24.35616111755371	24.74114990234375	24.969667434692383	24.2080078125	25.977659225463867	Homo sapiens	1:Experimental evidence at protein level	216	0	-0.147394460407806	24.2658117554377	-0.206880293227124	0.839586240897507	0.927640407625782	-6.14783915225863	0.0759346872302416	0.0326203419371453	sp|P62826|RAN_HUMAN	P62826	RAN_HUMAN	RAN	GTP-binding nuclear protein Ran		+	
24.560077667236328	25.014667510986328	24.333892822265625	24.473670959472656	24.98072052001953	24.48206901550293	24.680482864379883	24.652812957763672	24.54779815673828	25.10564422607422	Homo sapiens	1:Experimental evidence at protein level	140	0	-0.290592872351624	24.685585400927	-0.489105570806547	0.633620097934513	0.799526196000932	-6.04720728574493	0.198171055718396	0.0971673022838829	sp|P62829|RL23_HUMAN	P62829	RL23_HUMAN	RPL23	Large ribosomal subunit protein uL14		+	
24.289278030395508	24.252649307250977	24.58004379272461	24.83063316345215	25.366622924804688	23.56797981262207	23.638320922851562	23.924036026000977	23.601577758789062	23.442848205566406	Homo sapiens	1:Experimental evidence at protein level	145	0	0.166400145794398	24.1530217146905	0.227107035604533	0.824178970591644	0.920161363186913	-6.14330536440464	0.0839784709477109	0.0361360063537712	sp|P62841|RS15_HUMAN	P62841	RS15_HUMAN	RPS15	Small ribosomal subunit protein uS19		+	
