P1_LN	P1_PT	P2_ANT	P2_NCT	P2_PT	P3_ANT	P3_NCT	P3_PT	P4_ANT	P4_NCT	P4_PT	P5_ANT	P5_LN	P5_NCT	P5_PT	P6_ANT	P6_LN	P6_NCT	P6_PT	P7_ANT	P7_LN	P7_NCT	P7_PT	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	ANT_vs_LN_logFC	ANT_vs_LN_AveExpr	ANT_vs_LN_t	ANT_vs_LN_P.Value	ANT_vs_LN_adj.P.Val	ANT_vs_LN_B	ANT_vs_LN_-log(P.Value)	ANT_vs_LN_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	ANT_vs_LN_Valid	ANT_vs_LN_Significant
17.378156661987305	17.201690673828125	18.731304168701172	18.91754150390625	17.853254318237305	18.380538940429688	18.865699768066406	18.517940521240234	19.036043167114258	17.515810012817383	18.101221084594727	18.533191680908203	17.50040054321289	18.179555892944336	18.07630157470703	18.039325714111328	18.17889976501465	18.307498931884766	17.755037307739258	20.421180725097656	16.013662338256836	19.25419044494629	18.229843139648438	Homo sapiens	1:Experimental evidence at protein level	170	16	-2.36472130192944	18.2324051958125	-4.96704704235184	4.17922738697333E-05	0.000298481631347892	2.02146052868102	4.3789039987484	3.52508239032929	sp|P49913|CAMP_HUMAN	P49913	CAMP_HUMAN	CAMP	Cathelicidin antimicrobial peptide		+	+
20.56218910217285	20.706926345825195	18.87546157836914	18.45635414123535	20.23070526123047	19.074613571166992	18.8023681640625	20.04466438293457	18.632122039794922	18.554292678833008	20.285099029541016	18.80624771118164	20.046772003173828	17.91693687438965	20.35517692565918	19.058399200439453	20.611032485961914	19.499773025512695	20.7348575592041	19.398324966430664	19.87643814086914	17.978025436401367	19.992462158203125	Homo sapiens	1:Experimental evidence at protein level	693	12	0.455141494371173	19.4904199437638	1.2851473690679	0.210650650760938	0.334866582887065	-5.86659697260982	0.676437194873483	0.475128189551387	sp|P49915|GUAA_HUMAN	P49915	GUAA_HUMAN	GMPS	GMP synthase [glutamine-hydrolyzing]		+	
17.599145889282227	18.304651260375977	19.190933227539062	18.645952224731445	17.727327346801758	18.870214462280273	18.151304244995117	18.313798904418945	18.979331970214844	18.99988555908203	18.287105560302734	19.134763717651367	17.204727172851562	18.931655883789062	19.525127410888672	18.52842903137207	18.686174392700195	19.100248336791992	19.25362205505371	18.957216262817383	18.707782745361328	19.755390167236328	18.59031867980957	Homo sapiens	1:Experimental evidence at protein level	1009	16	-1.69052572659271	18.6800935578652	-4.59456052467975	0.000109174081028059	0.000645095768952369	1.08690844734855	3.96188045506151	3.19037580654288	sp|P49916|DNLI3_HUMAN	P49916	DNLI3_HUMAN	LIG3	DNA ligase 3		+	+
19.77924346923828	20.00261116027832	19.43867301940918	18.93010711669922	19.342138290405273	18.659875869750977	18.498464584350586	20.030597686767578	17.7697696685791	19.1115665435791	19.350351333618164	18.462297439575195	19.910152435302734	19.225746154785156	19.698434829711914	18.187475204467773	19.72823715209961	19.368772506713867	19.87547492980957	17.358959197998047	19.71954345703125	18.217803955078125	19.25755500793457	Homo sapiens	1:Experimental evidence at protein level	708	12	0.653661267792543	19.1195037078821	1.86420111437684	0.0742105578264572	0.151779865124398	-5.02118994216427	1.12953430389091	0.818785837434977	sp|P49959|MRE11_HUMAN	P49959	MRE11_HUMAN	MRE11	Double-strand break repair protein MRE11		+	
18.94832992553711	19.7860164642334	19.007097244262695	18.807231903076172	17.76231575012207	20.330413818359375	20.36486053466797	19.916749954223633	20.64708137512207	19.879072189331055	20.095396041870117	20.79326057434082	19.616466522216797	20.311397552490234	20.47821044921875	18.252899169921875	17.474437713623047	18.366453170776367	16.75480842590332	19.088275909423828	19.532243728637695	18.987428665161133	16.93512725830078	Homo sapiens	1:Experimental evidence at protein level	359	10	-1.61923429837741	19.2320749143934	-2.35482119723861	0.0267855834463251	0.0652170727388785	-4.12654354074977	1.57209888934116	1.18563869835255	sp|P50148|GNAQ_HUMAN	P50148	GNAQ_HUMAN	GNAQ	Guanine nucleotide-binding protein G(q) subunit alpha		+	
21.052560806274414	20.55183219909668	19.849985122680664	20.887704849243164	20.567153930664062	20.903406143188477	20.74440574645996	21.145193099975586	21.830974578857422	21.00272560119629	20.747512817382812	21.23897933959961	22.00408935546875	20.927654266357422	21.36614418029785	21.079225540161133	21.958866119384766	21.359331130981445	20.733980178833008	20.766857147216797	21.425949096679688	21.258777618408203	21.30414390563965	Homo sapiens	1:Experimental evidence at protein level	366	1	-0.252145342924329	21.0767548006103	-0.776353193822504	0.444904961941769	0.585288748651639	-6.38018762365122	0.351732750619874	0.232629824502724	sp|P50213|IDH3A_HUMAN	P50213	IDH3A_HUMAN	IDH3A	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial		+	
17.60232162475586	17.169017791748047	19.852325439453125	20.20623207092285	16.88567543029785	20.747352600097656	21.0244083404541	19.881183624267578	20.35121726989746	20.1741943359375	17.720779418945312	21.34377098083496	21.04439926147461	20.688873291015625	21.145870208740234	20.413843154907227	19.489120483398438	20.150333404541016	17.187793731689453	20.922794342041016	19.19322395324707	19.162826538085938	19.196365356445312	Homo sapiens	1:Experimental evidence at protein level	295	7	-2.13777121753526	19.6515924488369	-3.19601561484716	0.00378600681784299	0.0129745769112172	-2.31836286086806	2.42181860829379	1.88690679518429	sp|P50225|ST1A1_HUMAN	P50225	ST1A1_HUMAN	SULT1A1	Sulfotransferase 1A1		+	+
16.480182647705078	18.364238739013672	19.91708755493164	18.471923828125	17.588666915893555	19.84511375427246	18.70582389831543	17.742431640625	17.406047821044922	17.703136444091797	19.165693283081055	19.106494903564453	18.137819290161133	17.986967086791992	19.209415435791016	19.1068115234375	17.03343963623047	19.31922721862793	16.366455078125	18.255687713623047	16.66083335876465	17.99209213256836	16.511959075927734	Homo sapiens	1:Experimental evidence at protein level	477	14	-2.6385669015965	18.1502559031893	-4.55187731217916	0.000121881580379679	0.000692314065169332	0.979954403446526	3.91406192312573	3.15969684509898	sp|P50336|PPOX_HUMAN	P50336	PPOX_HUMAN	PPOX	Protoporphyrinogen oxidase		+	+
24.15843963623047	22.892436981201172	22.261024475097656	22.584461212158203	23.911827087402344	22.21107292175293	22.17827606201172	22.419706344604492	22.704607009887695	22.620437622070312	23.06493377685547	22.550504684448242	22.975688934326172	22.609655380249023	22.968997955322266	22.370824813842773	23.001300811767578	22.43292236328125	22.612056732177734	21.955562591552734	22.989713668823242	22.35280990600586	23.028383255004883	Homo sapiens	1:Experimental evidence at protein level	445	0	-0.0391699047262755	22.7314737479974	-0.127210540573832	0.899802802977634	0.934308515186216	-6.67689601468187	0.0458526582966762	0.0295096930216273	sp|P50395|GDIB_HUMAN	P50395	GDIB_HUMAN	GDI2	Rab GDP dissociation inhibitor beta		+	
19.75783920288086	19.374759674072266	19.016706466674805	18.5197811126709	18.79080581665039	23.119102478027344	22.689899444580078	22.659217834472656	18.527711868286133	18.64737892150879	16.847049713134766	19.046310424804688	19.91765785217285	19.952247619628906	17.762569427490234	18.60726547241211	18.934253692626953	19.11980438232422	19.612321853637695	18.080610275268555	17.631439208984375	18.77155113220215	18.270183563232422	Homo sapiens	1:Experimental evidence at protein level	254	12	-1.16508977412457	19.3001561089047	-1.16337520071922	0.255783296984851	0.387133553543721	-6.0104523593491	0.592127818982285	0.412139185985689	sp|P50402|EMD_HUMAN	P50402	EMD_HUMAN	EMD	Emerin		+	
16.722515106201172	19.980056762695312	19.51544761657715	17.462928771972656	18.210067749023438	17.94783592224121	18.78704261779785	19.333358764648438	18.033689498901367	18.00482749938965	19.450218200683594	19.7152099609375	19.29384994506836	17.739248275756836	19.757036209106445	17.934062957763672	19.49386978149414	18.565141677856445	19.699012756347656	19.14961051940918	20.8562068939209	19.00636100769043	20.711532592773438	Homo sapiens	1:Experimental evidence at protein level	773	13	-0.442952009736008	18.9225037305647	-0.780463759389722	0.442526994539755	0.583094392805324	-6.37698904680986	0.354060231808923	0.234261134853034	sp|P50416|CPT1A_HUMAN	P50416	CPT1A_HUMAN	CPT1A	Carnitine O-palmitoyltransferase 1, liver isoform		+	
18.14825439453125	20.258316040039062	19.343915939331055	18.944717407226562	19.532930374145508	20.91302490234375	18.051572799682617	20.823518753051758	20.082244873046875	20.016620635986328	20.210046768188477	20.127470016479492	23.090852737426758	21.06743812561035	20.979759216308594	18.41950798034668	22.16720962524414	19.332101821899414	20.737285614013672	18.697826385498047	21.183837890625	19.079124450683594	21.43447494506836	Homo sapiens	1:Experimental evidence at protein level	376	7	0.66818027805569	20.1023858280564	1.03345767710173	0.311393972298901	0.44378872092218	-6.14972822941869	0.506689798391733	0.352823739741473	sp|P50453|SPB9_HUMAN	P50453	SPB9_HUMAN	SERPINB9	Serpin B9		+	
23.339075088500977	23.64031410217285	21.768367767333984	22.190553665161133	24.08391761779785	22.323312759399414	22.04629898071289	23.066675186157227	22.441368103027344	22.775314331054688	22.954784393310547	22.4791259765625	21.94959259033203	22.011898040771484	22.90325164794922	21.687992095947266	22.23585319519043	21.55289077758789	23.05986785888672	22.10927963256836	22.28157615661621	21.42677879333496	22.872804641723633	Homo sapiens	1:Experimental evidence at protein level	418	0	-0.63915842122303	22.4833075221663	-1.99125745996673	0.0576122969514709	0.122906233496471	-4.8035677788276	1.23948480949031	0.910426090226087	sp|P50454|SERPH_HUMAN	P50454	SERPH_HUMAN	SERPINH1	Serpin H1		+	
19.656177520751953	20.503602981567383	19.070419311523438	18.558176040649414	20.63749122619629	20.66980743408203	19.074129104614258	20.456541061401367	19.27315902709961	20.506200790405273	19.211715698242188	18.677759170532227	17.167312622070312	20.79137420654297	17.391799926757812	18.972557067871094	18.388330459594727	19.174423217773438	19.240564346313477	19.599449157714844	19.592876434326172	19.64264488220215	20.352500915527344	Homo sapiens	1:Experimental evidence at protein level	330	12	-1.49426730009024	19.4228679369934	-2.51588693484431	0.0187467050130921	0.0484191626333951	-3.80366104442158	1.72707505435669	1.3149827255684	sp|P50479|PDLI4_HUMAN	P50479	PDLI4_HUMAN	PDLIM4	PDZ and LIM domain protein 4		+	+
23.055906295776367	23.56716537475586	22.047874450683594	22.19437599182129	22.20710563659668	22.11277198791504	22.149303436279297	22.11416244506836	22.257631301879883	22.62824821472168	22.791584014892578	22.450170516967773	23.193708419799805	22.29152488708496	22.956680297851562	22.131668090820312	22.48145294189453	21.965656280517578	22.085647583007812	21.9753360748291	22.04445457458496	22.21177864074707	22.321977615356445	Homo sapiens	1:Experimental evidence at protein level	369	0	-0.431913413072142	22.4019841256181	-1.5011058813528	0.145993086941836	0.252439976298024	-5.5812520258581	0.835667708421692	0.597841869273834	sp|P50502|F10A1_HUMAN	P50502	F10A1_HUMAN	ST13	Hsc70-interacting protein		+	
19.728666305541992	20.226627349853516	19.662153244018555	19.804628372192383	19.891199111938477	17.915651321411133	18.964265823364258	20.362960815429688	19.826034545898438	19.744400024414062	18.762014389038086	19.64109230041504	21.140655517578125	20.052900314331055	19.971389770507812	19.952537536621094	20.867605209350586	19.955223083496094	20.67589569091797	19.605098724365234	20.12177276611328	19.519908905029297	20.08286476135254	Homo sapiens	1:Experimental evidence at protein level	380	2	0.171121926551372	19.8444076082487	0.417579665870122	0.679858826979524	0.775542661887753	-6.59617598499499	0.167581259395147	0.11039430705369	sp|P50552|VASP_HUMAN	P50552	VASP_HUMAN	VASP	Vasodilator-stimulated phosphoprotein		+	
20.33331871032715	21.17411231994629	20.500682830810547	20.510623931884766	20.72846794128418	21.022363662719727	20.966028213500977	20.76807975769043	20.839946746826172	20.846710205078125	20.781190872192383	21.280094146728516	21.572452545166016	21.256824493408203	21.0416316986084	20.493621826171875	21.27254867553711	20.365970611572266	21.111202239990234	20.938377380371094	21.655519485473633	20.67066192626953	21.607563018798828	Homo sapiens	1:Experimental evidence at protein level	870	0	-0.544588332737256	20.9460091521624	-1.98863478944541	0.0579188097423185	0.123346540367392	-4.80816532137605	1.23718037166682	0.908873027126186	sp|P50570|DYN2_HUMAN	P50570	DYN2_HUMAN	DNM2	Dynamin-2		+	
20.086788177490234	17.36193084716797	18.898048400878906	19.153467178344727	19.25466537475586	18.106319427490234	18.903066635131836	18.5942325592041	18.47458267211914	18.089656829833984	16.908620834350586	18.497228622436523	20.156320571899414	18.88456916809082	17.662517547607422	18.316442489624023	18.83795928955078	18.26253890991211	20.094284057617188	18.84595489501953	19.196889877319336	19.344585418701172	20.131729125976562	Homo sapiens	1:Experimental evidence at protein level	478	16	0.229816526539135	18.7878192724668	0.422648506095147	0.676205204710892	0.773803865700873	-6.59400995204804	0.169921490818813	0.111369104999416	sp|P50579|MAP2_HUMAN	P50579	MAP2_HUMAN	METAP2	Methionine aminopeptidase 2		+	
19.560871124267578	18.26363754272461	19.4154109954834	19.093368530273438	17.812225341796875	18.879907608032227	18.441593170166016	20.2867431640625	18.5037899017334	19.075075149536133	19.64809799194336	18.941692352294922	19.15355682373047	19.119953155517578	19.85542106628418	17.89682960510254	17.95343780517578	18.65192413330078	16.837594985961914	18.268505096435547	20.062885284423828	19.101303100585938	19.780710220336914	Homo sapiens	1:Experimental evidence at protein level	2863	14	-0.278456773056035	18.8956957174369	-0.539548234615811	0.594335333548648	0.70702667507595	-6.53694036114498	0.225968449938567	0.150564200602326	sp|P50851|LRBA_HUMAN	P50851	LRBA_HUMAN	LRBA	Lipopolysaccharide-responsive and beige-like anchor protein		+	
19.916536331176758	19.82131576538086	21.352840423583984	20.566558837890625	16.106840133666992	21.12765121459961	20.654016494750977	20.547622680664062	21.160051345825195	21.17257308959961	21.247541427612305	21.350217819213867	20.205541610717773	21.412673950195312	22.44029998779297	21.52080535888672	20.198089599609375	21.24714469909668	18.023521423339844	21.11054229736328	20.175180435180664	21.38788604736328	20.185091018676758	Homo sapiens	1:Experimental evidence at protein level	628	2	-2.03815903376008	20.5771436629564	-2.99457487736176	0.00616263454712556	0.0194925950245409	-2.77595925831077	2.21023358577779	1.71013033995796	sp|P50895|BCAM_HUMAN	P50895	BCAM_HUMAN	BCAM	Basal cell adhesion molecule		+	+
18.77499771118164	21.600419998168945	20.221820831298828	19.454814910888672	19.56724739074707	18.97850227355957	19.16655158996582	19.522029876708984	19.356761932373047	20.559892654418945	20.5417537689209	18.071659088134766	18.739398956298828	19.710166931152344	20.073623657226562	19.961959838867188	20.475976943969727	20.437721252441406	20.476835250854492	18.805219650268555	20.3510799407959	20.396366119384766	20.71025276184082	Homo sapiens	1:Experimental evidence at protein level	306	4	-0.485849776910396	19.8221002361271	-1.04991801584219	0.303911301951333	0.437405051406592	-6.13291099529038	0.517253148936738	0.359116205785485	sp|P50897|PPT1_HUMAN	P50897	PPT1_HUMAN	PPT1	Palmitoyl-protein thioesterase 1		+	
22.578020095825195	22.25393295288086	21.34558868408203	21.29042625427246	22.846769332885742	20.279598236083984	18.537044525146484	20.76669692993164	21.315227508544922	21.25188446044922	21.874555587768555	21.044477462768555	22.051401138305664	21.42133903503418	22.18091583251953	20.76926040649414	22.864194869995117	20.97832489013672	22.477598190307617	21.425357818603516	22.069486618041992	21.513504028320312	22.46704864501953	Homo sapiens	1:Experimental evidence at protein level	215	1	0.42874420926703	21.5394455716807	0.92684385078326	0.362968013263711	0.502163495048728	-6.25271264969523	0.440131645694331	0.299154861665187	sp|P50914|RL14_HUMAN	P50914	RL14_HUMAN	RPL14	Large ribosomal subunit protein eL14		+	
23.331697463989258	22.429519653320312	21.725915908813477	21.903345108032227	23.041349411010742	21.673500061035156	21.930177688598633	22.567724227905273	21.85625648498535	22.33455467224121	22.578027725219727	21.942752838134766	22.977622985839844	22.096969604492188	22.618885040283203	21.70121955871582	23.12729263305664	21.902597427368164	22.941984176635742	21.465700149536133	22.824241638183594	21.755279541015625	22.65906524658203	Homo sapiens	1:Experimental evidence at protein level	548	0	0.375330740882003	22.3160927659742	1.69587346471213	0.102468936245492	0.194068761651724	-5.29270436954476	0.989407772284846	0.712044365354044	sp|P50990|TCPQ_HUMAN	P50990	TCPQ_HUMAN	CCT8	T-complex protein 1 subunit theta		+	
